File number,L,a,b
59.0,2.11241376978,0.998469494422,-2.25288248839
60.0,2.15017270271,0.903369803813,-2.18213209077
61.0,2.12499728476,0.941131036486,-2.21403546398
62.0,2.14353904881,1.02331462906,-2.37387804842
63.0,2.21616409888,0.9581732227,-2.321724732
64.0,2.27716190396,1.11526040012,-2.60078214109
65.0,2.37942535835,1.06249349131,-2.62748350776
66.0,2.51172044489,1.14523588752,-2.94115724879
67.0,2.62308376339,1.1755723538,-3.05307120473
68.0,2.75451232571,1.19298408282,-3.36670041003
69.0,2.94991418698,1.3042318946,-3.63961007759
70.0,3.23563727523,1.34853925902,-3.98148326656
71.0,3.51021088567,1.5148315824,-4.31586897659
72.0,3.81866134422,1.57734423441,-4.57196263367
73.0,4.18411491724,1.40852924028,-4.96668619904
